Date,Price,Open,High,Low,Vol.,Change %
07/24/2023,45.83,44.58,46.74,44.44,5.64M,2.95%
07/21/2023,44.52,45.45,45.54,44.4,1.41M,-1.32%
07/20/2023,45.11,44.02,45.59,43.67,2.19M,2.73%
07/19/2023,43.91,44.42,44.82,43.77,1.33M,-1.40%
07/18/2023,44.54,44.59,45.12,43.81,1.89M,-3.33%
07/17/2023,46.07,45.64,46.31,44.16,2.53M,0.95%
07/14/2023,45.64,45.11,47.37,45.1,9.23M,3.57%
07/13/2023,44.07,42.04,44.07,41.27,9.59M,8.02%
07/12/2023,40.79,41.27,41.46,40.31,2.11M,-0.16%
07/11/2023,40.86,41.56,42.42,40.84,4.20M,-0.98%
07/10/2023,41.26,41.12,41.85,40.89,2.32M,0.92%
07/07/2023,40.89,40.96,41.46,40.22,1.67M,3.57%
07/06/2023,39.48,40.12,42.13,39.35,4.68M,-0.32%
07/05/2023,39.6,39.27,40.31,39.26,2.08M,0.88%
07/04/2023,39.26,40.79,40.79,38.58,2.47M,-0.70%
07/03/2023,39.54,39.54,39.54,38.39,2.09M,7.27%
06/27/2023,36.86,37.19,37.24,36.6,549.41K,-1.51%
06/26/2023,37.42,36.71,37.82,36.19,1.47M,2.90%
06/23/2023,36.37,36.67,36.76,36.14,380.34K,-1.30%
06/22/2023,36.85,36.19,36.9,36.09,756.31K,1.05%
06/21/2023,36.46,37.19,37.47,36.01,604.45K,-2.51%
06/20/2023,37.4,36.45,37.39,36.28,1.10M,2.58%
06/19/2023,36.46,39.3,39.3,36.18,2.26M,-5.97%
06/16/2023,38.78,39.81,40.21,38.73,393.99K,-2.06%
06/15/2023,39.59,40.5,40.69,39.59,845.76K,-0.96%
06/14/2023,39.98,40.35,40.64,39.94,215.72K,-0.36%
06/13/2023,40.12,40.55,41.16,40.12,849.26K,-2.45%
06/12/2023,41.13,40.5,40.5,39.74,526.61K,1.78%
06/09/2023,40.41,40.49,40.78,39.95,394.01K,0.48%
06/08/2023,40.22,41.27,41.42,40.22,615.06K,-2.33%
06/07/2023,41.18,41.09,42.12,41.08,1.14M,0.00%
06/06/2023,41.18,40.89,41.75,40.7,1.74M,1.39%
06/05/2023,40.61,39.89,40.77,39.78,694.87K,2.45%
06/02/2023,39.64,40.36,40.53,39.6,435.19K,-1.90%
06/01/2023,40.41,40.71,41.03,40.22,468.11K,-1.52%
05/31/2023,41.03,40.99,41.35,39.83,1.16M,-0.12%
05/30/2023,41.08,40.61,41.55,40.6,513.10K,1.23%
05/29/2023,40.58,42.03,42.03,40.32,1.02M,-2.24%
05/26/2023,41.51,44.15,44.39,41.46,3.77M,-6.63%
05/25/2023,44.46,46.88,46.88,44.34,765.33K,-3.58%
05/24/2023,46.11,46.42,46.65,45.99,424.21K,-0.48%
05/23/2023,46.33,46.55,46.89,46.32,284.19K,-0.45%
05/22/2023,46.54,48.23,48.23,46.37,1.10M,-2.53%
05/19/2023,47.75,48.37,48.37,45.12,5.07M,-0.50%
